"","n_unique_temps","curve_ID","study_ID","species_ID","given_trait_name","Trait.Group","Trait.motivation","organization","curve_type","land_or_sea","abs_latitude","habitat_water","dataset_type","topt_TF","thermal_min_TF","thermal_max_TF","increasing_side_TF","decreasing_side_TF","n_unique_temps_capped"
"283",6,204,"2_0073","SP55","prey-consumption","Energy Aquisition","positive","interaction","batch-acclim","terrestrial",58.26289,"freshwater","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"6"
"284",6,207,"2_0074","SP108","burst-swim-speed","Locomotion","negative","individual","acute-change","oceanic",77.49672,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"6"
"285",6,208,"2_0074","SP109","burst-swim-speed","Locomotion","negative","individual","acute-change","oceanic",77.49672,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"6"
"286",5,209,"2_0074","SP90","burst-swim-speed","Locomotion","negative","individual","acute-change","oceanic",77.49672,"marine","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"5"
"287",10,210,"2_0075","SP12","proportion-hatched","Reproduction","autonomic","population","batch-acclim","terrestrial",47.60769,"freshwater","full_curve",TRUE,TRUE,TRUE,TRUE,TRUE,"7+"
"288",10,212,"2_0075","SP12","swim-up-rate","Reproduction","autonomic","population","batch-acclim","terrestrial",47.60769,"freshwater","full_curve",TRUE,TRUE,TRUE,TRUE,TRUE,"7+"
"289",4,221,"2_0083","SP111","maximum-metabolism","Metabolism","negative","internal","batch-acclim","oceanic",2.596319,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"290",4,224,"2_0083","SP111","resting-metabolism","Metabolism","autonomic","internal","batch-acclim","oceanic",2.596319,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"291",4,220,"2_0083","SP111","aerobic-scope","Metabolism","voluntary","internal","batch-acclim","oceanic",2.596319,"marine","right_bound_withopt",TRUE,FALSE,TRUE,FALSE,TRUE,"4"
"292",4,227,"2_0083","SP112","resting-metabolism","Metabolism","autonomic","internal","batch-acclim","oceanic",2.596319,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"293",4,226,"2_0083","SP112","maximum-metabolism","Metabolism","negative","internal","batch-acclim","oceanic",2.596319,"marine","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"4"
"294",4,225,"2_0083","SP112","aerobic-scope","Metabolism","voluntary","internal","batch-acclim","oceanic",2.596319,"marine","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"4"
"295",4,229,"2_0083","SP113","maximum-metabolism","Metabolism","negative","internal","batch-acclim","oceanic",2.596319,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"296",4,230,"2_0083","SP113","resting-metabolism","Metabolism","autonomic","internal","batch-acclim","oceanic",2.596319,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"297",4,228,"2_0083","SP113","aerobic-scope","Metabolism","voluntary","internal","batch-acclim","oceanic",2.596319,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"298",4,233,"2_0083","SP114","resting-metabolism","Metabolism","autonomic","internal","batch-acclim","oceanic",2.596319,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"299",4,232,"2_0083","SP114","maximum-metabolism","Metabolism","negative","internal","batch-acclim","oceanic",2.596319,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"300",4,231,"2_0083","SP114","aerobic-scope","Metabolism","voluntary","internal","batch-acclim","oceanic",2.596319,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"301",4,237,"2_0083","SP115","resting-metabolism","Metabolism","autonomic","internal","batch-acclim","oceanic",2.596319,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"302",4,236,"2_0083","SP115","maximum-metabolism","Metabolism","negative","internal","batch-acclim","oceanic",2.596319,"marine","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"4"
"303",4,235,"2_0083","SP115","aerobic-scope","Metabolism","voluntary","internal","batch-acclim","oceanic",2.596319,"marine","right_bound_withopt",TRUE,FALSE,TRUE,FALSE,TRUE,"4"
"304",6,213,"2_0079","SP9","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",63.54477,"marine","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"6"
"305",6,216,"2_0079","SP9","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",63.54477,"marine","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"6"
"306",6,218,"2_0079","SP9","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",63.54477,"marine","full_curve",TRUE,TRUE,TRUE,TRUE,TRUE,"6"
"307",5,215,"2_0079","SP9","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",63.54477,"marine","full_curve",TRUE,TRUE,TRUE,TRUE,TRUE,"5"
"308",4,219,"2_0079","SP9","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",63.54477,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"309",4,214,"2_0079","SP9","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",63.54477,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"310",4,217,"2_0079","SP9","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",63.54477,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"311",8,239,"2_0085","SP116","proportion-hatched","Reproduction","autonomic","population","batch-acclim","terrestrial",53.76323,"freshwater","right_bound_withopt",TRUE,FALSE,TRUE,FALSE,TRUE,"7+"
"312",8,238,"2_0085","SP116","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",53.76323,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"313",5,240,"2_0086","SP12","handling-time","Energy Aquisition","positive","interaction","acute-change","terrestrial",55.54506,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"314",5,243,"2_0086","SP63","handling-time","Energy Aquisition","positive","interaction","acute-change","terrestrial",55.54506,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"315",5,241,"2_0086","SP12","routine-swimming-speed","Locomotion","voluntary","individual","acute-change","terrestrial",55.54506,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"316",5,244,"2_0086","SP63","routine-swimming-speed","Locomotion","voluntary","individual","acute-change","terrestrial",55.54506,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"317",5,242,"2_0086","SP12","routine-swimming-speed","Locomotion","voluntary","individual","acute-change","terrestrial",55.54506,"freshwater","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"5"
"318",5,246,"2_0086","SP63","routine-swimming-speed","Locomotion","voluntary","individual","acute-change","terrestrial",55.54506,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"319",10,249,"2_0087","SP26","resting-heart-rate","Metabolism","autonomic","internal","acute-change","oceanic",54.36286,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"320",10,247,"2_0087","SP26","resting-heart-rate","Metabolism","autonomic","internal","acute-change","oceanic",54.36286,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"321",11,248,"2_0087","SP26","resting-heart-rate","Metabolism","autonomic","internal","acute-change","oceanic",54.36286,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"322",7,250,"2_0088","SP58","proportion-hatched","Reproduction","autonomic","population","batch-acclim","oceanic",41.1,"marine","full_curve",TRUE,TRUE,TRUE,TRUE,TRUE,"7+"
"323",8,251,"2_0089","SP12","aerobic-scope","Metabolism","voluntary","internal","acute-change","terrestrial",56.16821,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"324",4,252,"2_0090","SP117","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",0.609165,"freshwater","full_curve",TRUE,TRUE,TRUE,TRUE,TRUE,"4"
"325",4,253,"2_0090","SP117","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",1.477808,"freshwater","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"4"
"326",4,254,"2_0091","SP118","prey-consumption","Energy Aquisition","positive","interaction","batch-acclim","terrestrial",43.77321,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"327",7,255,"2_0092","SP119","consumption-rate","Energy Aquisition","positive","interaction","acute-change","terrestrial",44.117,"freshwater","full_curve",TRUE,TRUE,TRUE,TRUE,TRUE,"7+"
"328",4,261,"2_0093","SP120","critical-swimming-speed","Locomotion","negative","individual","acute-change","oceanic",12.41731,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"329",4,262,"2_0093","SP120","critical-swimming-speed","Locomotion","negative","individual","acute-change","oceanic",12.41731,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"330",4,263,"2_0093","SP120","critical-swimming-speed","Locomotion","negative","individual","acute-change","oceanic",12.41731,"marine","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"4"
"331",4,264,"2_0093","SP120","critical-swimming-speed","Locomotion","negative","individual","acute-change","oceanic",12.41731,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"332",4,257,"2_0093","SP120","aerobic-scope","Metabolism","voluntary","internal","acute-change","oceanic",12.41731,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"333",4,258,"2_0093","SP120","aerobic-scope","Metabolism","voluntary","internal","acute-change","oceanic",12.41731,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"334",4,259,"2_0093","SP120","aerobic-scope","Metabolism","voluntary","internal","acute-change","oceanic",12.41731,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"335",4,260,"2_0093","SP120","aerobic-scope","Metabolism","voluntary","internal","acute-change","oceanic",12.41731,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"336",5,269,"2_0094","SP121","embryonic-metabolism","Metabolism","autonomic","internal","acute-change","oceanic",77.8539,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"337",5,265,"2_0094","SP121","embryonic-metabolism","Metabolism","autonomic","internal","acute-change","oceanic",77.8539,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"338",5,266,"2_0094","SP121","embryonic-metabolism","Metabolism","autonomic","internal","acute-change","oceanic",77.8539,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"339",5,268,"2_0094","SP121","embryonic-metabolism","Metabolism","autonomic","internal","acute-change","oceanic",77.8539,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"340",4,274,"2_0095","SP82","consumption-rate","Energy Aquisition","positive","interaction","batch-acclim","oceanic",34.71141,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"341",4,270,"2_0095","SP82","consumption-rate","Energy Aquisition","positive","interaction","batch-acclim","oceanic",34.71141,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"342",4,271,"2_0095","SP82","consumption-rate","Energy Aquisition","positive","interaction","batch-acclim","oceanic",34.71141,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"343",4,272,"2_0095","SP82","consumption-rate","Energy Aquisition","positive","interaction","batch-acclim","oceanic",34.71141,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"344",4,273,"2_0095","SP82","consumption-rate","Energy Aquisition","positive","interaction","batch-acclim","oceanic",34.71141,"marine","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"4"
"345",4,291,"2_0095","SP82","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",34.71141,"marine","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"4"
"346",4,286,"2_0095","SP82","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",34.71141,"marine","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"4"
"347",4,287,"2_0095","SP82","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",34.71141,"marine","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"4"
"348",4,288,"2_0095","SP82","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",34.71141,"marine","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"4"
"349",4,290,"2_0095","SP82","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",34.71141,"marine","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"4"
"350",4,285,"2_0095","SP82","absolute-growth-rate-length","Somatic Growth","autonomic","individual","batch-acclim","oceanic",34.71141,"marine","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"4"
"351",4,281,"2_0095","SP82","absolute-growth-rate-length","Somatic Growth","autonomic","individual","batch-acclim","oceanic",34.71141,"marine","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"4"
"352",4,282,"2_0095","SP82","absolute-growth-rate-length","Somatic Growth","autonomic","individual","batch-acclim","oceanic",34.71141,"marine","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"4"
"353",4,283,"2_0095","SP82","absolute-growth-rate-length","Somatic Growth","autonomic","individual","batch-acclim","oceanic",34.71141,"marine","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"4"
"354",4,284,"2_0095","SP82","absolute-growth-rate-length","Somatic Growth","autonomic","individual","batch-acclim","oceanic",34.71141,"marine","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"4"
"355",4,280,"2_0095","SP82","growth-efficiency","Somatic Growth","autonomic","internal","batch-acclim","oceanic",34.71141,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"356",4,275,"2_0095","SP82","growth-efficiency","Somatic Growth","autonomic","internal","batch-acclim","oceanic",34.71141,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"357",4,276,"2_0095","SP82","growth-efficiency","Somatic Growth","autonomic","internal","batch-acclim","oceanic",34.71141,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"358",4,277,"2_0095","SP82","growth-efficiency","Somatic Growth","autonomic","internal","batch-acclim","oceanic",34.71141,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"359",4,279,"2_0095","SP82","growth-efficiency","Somatic Growth","autonomic","internal","batch-acclim","oceanic",34.71141,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"360",5,292,"2_0096","SP122","aerobic-scope","Metabolism","voluntary","internal","acute-change","terrestrial",0.032986,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"361",15,293,"2_0097","SP56","maximum-heart-rate","Metabolism","negative","internal","acute-change","oceanic",69.11304,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"7+"
"362",9,299,"2_0100","SP124","resting-metabolism","Metabolism","autonomic","internal","acute-change","oceanic",54.18442,"marine","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"7+"
"363",14,298,"2_0100","SP124","resting-metabolism","Metabolism","autonomic","internal","acute-change","oceanic",54.48875,"marine","left_bound",FALSE,TRUE,FALSE,TRUE,FALSE,"7+"
"364",9,301,"2_0100","SP124","resting-metabolism","Metabolism","autonomic","internal","acute-change","oceanic",58.97711,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"7+"
"365",6,307,"2_0103","SP21","routine-metabolism","Metabolism","autonomic","internal","acute-change","terrestrial",50.90265,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"6"
"366",6,308,"2_0103","SP21","resting-metabolism","Metabolism","autonomic","internal","acute-change","terrestrial",50.90265,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"6"
"367",6,309,"2_0103","SP21","resting-cardiac-output","Metabolism","autonomic","internal","acute-change","terrestrial",50.90265,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"6"
"368",6,305,"2_0103","SP21","active-cardiac-output","Metabolism","autonomic","internal","acute-change","terrestrial",50.90265,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"6"
"369",6,310,"2_0103","SP21","resting-heart-rate","Metabolism","autonomic","internal","acute-change","terrestrial",50.90265,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"6"
"370",6,306,"2_0103","SP21","active-heart-rate","Metabolism","autonomic","internal","acute-change","terrestrial",50.90265,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"6"
"371",4,312,"2_0105","SP127","routine-metabolism","Metabolism","autonomic","internal","acute-change","oceanic",38.14175,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"372",5,315,"2_0106","SP128","consumption-rate","Energy Aquisition","positive","interaction","batch-acclim","oceanic",40.69672,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"373",5,314,"2_0106","SP128","consumption-rate","Energy Aquisition","positive","interaction","batch-acclim","oceanic",40.69672,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"374",5,313,"2_0106","SP128","consumption-rate","Energy Aquisition","positive","interaction","batch-acclim","oceanic",40.69672,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"375",5,318,"2_0106","SP128","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",40.69672,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"376",5,317,"2_0106","SP128","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",40.69672,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"377",5,316,"2_0106","SP128","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",40.69672,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"378",8,294,"2_0098","SP123","resting-heart-rate","Metabolism","autonomic","internal","batch-acclim","oceanic",37.77981,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"379",8,295,"2_0098","SP123","maximum-heart-rate","Metabolism","negative","internal","batch-acclim","oceanic",37.77981,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"7+"
"380",7,296,"2_0099","SP7","routine-metabolism","Metabolism","autonomic","internal","batch-acclim","oceanic",54.42021,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"7+"
"381",7,297,"2_0099","SP7","resting-metabolism","Metabolism","autonomic","internal","batch-acclim","oceanic",54.42021,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"7+"
"382",4,304,"2_0102","SP125","aerobic-scope","Metabolism","voluntary","internal","batch-acclim","oceanic",39.85886,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"383",8,302,"2_0101","SP35","routine-metabolism","Metabolism","autonomic","internal","batch-acclim","terrestrial",46.18071,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"7+"
"384",8,303,"2_0101","SP35","routine-metabolism","Metabolism","autonomic","internal","batch-acclim","terrestrial",46.18071,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"385",4,323,"2_0107","SP122","resting-metabolism","Metabolism","autonomic","internal","batch-acclim","terrestrial",0.363926,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"386",4,321,"2_0107","SP122","maximum-metabolism","Metabolism","negative","internal","batch-acclim","terrestrial",0.363926,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"387",4,319,"2_0107","SP122","aerobic-scope","Metabolism","voluntary","internal","batch-acclim","terrestrial",0.363926,"freshwater","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"4"
"388",4,324,"2_0107","SP122","resting-metabolism","Metabolism","autonomic","internal","batch-acclim","terrestrial",0.037811,"freshwater","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"4"
"389",4,322,"2_0107","SP122","maximum-metabolism","Metabolism","negative","internal","batch-acclim","terrestrial",0.037811,"freshwater","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"4"
"390",4,320,"2_0107","SP122","aerobic-scope","Metabolism","voluntary","internal","batch-acclim","terrestrial",0.037811,"freshwater","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"4"
"391",4,328,"2_0108","SP129","specific-growth-rate-mass","Somatic Growth","autonomic","individual","batch-acclim","oceanic",36.26874,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"392",4,326,"2_0108","SP129","aerobic-scope","Metabolism","voluntary","internal","batch-acclim","oceanic",36.26874,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"393",4,327,"2_0108","SP129","maximum-metabolism","Metabolism","negative","internal","batch-acclim","oceanic",36.26874,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"394",4,329,"2_0108","SP129","resting-metabolism","Metabolism","autonomic","internal","batch-acclim","oceanic",36.26874,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"395",18,325,"2_0108","SP129","routine-metabolism-ramping","Metabolism","autonomic","internal","acute-change","oceanic",36.26874,"marine","full_curve",TRUE,TRUE,TRUE,TRUE,TRUE,"7+"
"396",4,330,"2_0109","SP130","resting-metabolism","Metabolism","autonomic","internal","batch-acclim","terrestrial",39.35966,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"397",5,337,"2_0110","SP132","aerobic-scope","Metabolism","voluntary","internal","acute-change","oceanic",37.29938,"brackish","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"398",5,334,"2_0110","SP131","aerobic-scope","Metabolism","voluntary","internal","acute-change","oceanic",37.29938,"brackish","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"5"
"399",5,336,"2_0110","SP132","maximum-metabolism","Metabolism","negative","internal","acute-change","oceanic",37.29938,"brackish","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"400",5,331,"2_0110","SP131","maximum-metabolism","Metabolism","negative","internal","acute-change","oceanic",37.29938,"brackish","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"401",5,338,"2_0110","SP132","resting-metabolism","Metabolism","autonomic","internal","acute-change","oceanic",37.29938,"brackish","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"402",5,335,"2_0110","SP131","resting-metabolism","Metabolism","autonomic","internal","acute-change","oceanic",37.29938,"brackish","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"5"
"403",4,339,"2_0111","SP44","specific-daily-metabolic-demand","Metabolism","autonomic","internal","batch-acclim","terrestrial",37.03969,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"404",20,341,"2_0112","SP55","maximum-heart-rate","Metabolism","negative","internal","acute-change","terrestrial",69.12971,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"405",8,343,"2_0112","SP55","resting-metabolism","Metabolism","autonomic","internal","acute-change","terrestrial",69.12971,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"7+"
"406",8,342,"2_0112","SP55","maximum-metabolism","Metabolism","negative","internal","acute-change","terrestrial",69.12971,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"7+"
"407",8,340,"2_0112","SP55","aerobic-scope","Metabolism","voluntary","internal","acute-change","terrestrial",69.12971,"freshwater","irregular",FALSE,FALSE,FALSE,FALSE,FALSE,"7+"
"408",7,345,"2_0113","SP133","absolute-growth-rate-length","Somatic Growth","autonomic","individual","batch-acclim","terrestrial",29.71167,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"409",4,347,"2_0114","SP134","maximum-metabolism","Metabolism","negative","internal","acute-change","oceanic",34.43077,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"410",4,348,"2_0114","SP134","resting-metabolism","Metabolism","autonomic","internal","acute-change","oceanic",34.43077,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"411",4,346,"2_0114","SP134","aerobic-scope","Metabolism","voluntary","internal","acute-change","oceanic",34.43077,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"412",5,349,"2_0115","SP9","early-life-growth-rate-length","Somatic Growth","autonomic","individual","batch-acclim","oceanic",43.48184,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"413",5,350,"2_0115","SP9","yolk-utilization-rate","Somatic Growth","autonomic","internal","batch-acclim","oceanic",43.48184,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"5"
"414",4,351,"2_0117","SP135","consumption-rate","Energy Aquisition","positive","interaction","batch-acclim","terrestrial",45.7396,"freshwater","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"415",10,416,"1_0020","SP20","routine-swimming-speed","Locomotion","voluntary","individual","batch-acclim","oceanic",33.9,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"7+"
"416",4,417,"1_0022","SP22","critical-swimming-speed","Locomotion","negative","individual","acute-change","terrestrial",25.0333,"freshwater","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"4"
"417",4,418,"1_0028","SP27","max-acceleration-escape-response","Locomotion","negative","individual","batch-acclim","oceanic",41.1558,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"418",4,421,"1_0028","SP27","burst-swim-speed","Locomotion","negative","individual","batch-acclim","oceanic",41.1558,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"419",4,420,"1_0028","SP27","max-angular-velocity-escape-response","Locomotion","negative","individual","batch-acclim","oceanic",41.1558,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"420",4,419,"1_0028","SP27","max-angular-acceleration-escape-response","Locomotion","negative","individual","batch-acclim","oceanic",41.1558,"marine","unbounded_increasing",FALSE,FALSE,FALSE,TRUE,FALSE,"4"
"421",12,423,"2_0006","SP46","critical-swimming-speed","Locomotion","negative","individual","acute-change","oceanic",24.83472,"marine","topt",TRUE,FALSE,FALSE,FALSE,FALSE,"7+"
"422",12,422,"2_0006","SP46","aerobic-scope","Metabolism","voluntary","internal","acute-change","oceanic",24.83472,"marine","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"7+"
"423",5,424,"2_0043","SP83","activity","Locomotion","voluntary","individual","batch-acclim","terrestrial",39.1,"freshwater","left_bound_withopt",TRUE,TRUE,FALSE,TRUE,FALSE,"5"
"424",5,426,"2_0043","SP84","activity","Locomotion","voluntary","individual","batch-acclim","terrestrial",39.1,"freshwater","unbounded_decreasing",FALSE,FALSE,FALSE,FALSE,TRUE,"5"
