"","curve_ID","species_ID","study_ID","habitat_water","given_trait_name","Trait.Group","Trait.motivation","organization","test_temp","n_unique_temps","response_value","response_unit","curve_type","response_sample_type","raw_response_type","cohort_ID","individual_ID","sex","metric_body_length","mean_body_length","individual_body_length","body_length_units","mean_body_length_error","mean_body_length_error_units","min_body_length","max_body_length","individual_body_mass","mean_body_mass","body_mass_units","mean_body_mass_error","mean_body_mass_upper_error","mean_body_mass_lower_error","mean_body_mass_error_units","body_mass_min","body_mass_max","initial_mean_body_length","initial_mean_body_length_unit","initial_mean_body_length_error","initial_mean_body_length_error_unit","initial_mean_body_mass","initial_mean_body_mass_unit","initial_mean_body_mass_error","initial_mean_body_mass_error_unit","body_mass_type","mean_age","mean_age_unit","mean_age_error","mean_age_error_unit","number_of_fish_per_tank","number_of_observations_on_which_the_reported_mean_and_error_is_calculated","number_of_independent_replicates_of_treatment_temperature..this.will.be.1.if.pseudoreplicated.or.every.tank.was.entered.on.a.separate.line.","notes_about_sample_size_and_replication","percent_survival","percent_survival_error","percent_survival_error_unit","initial_sample_size","final_sample_size","acclim_time_total_days","acclim_time_min_days","acclim_time_max_days","acclim_time_median","post_acclim_exposure_duration","post_acclim_exposure_duration_unit","duration_of_study_days","acclim_time_error","acclim_time_error_unit","acclim_temp","acclim_temp_error","acclim_temp_error_unit","test_temp_error","test_temp_error_unit","temp_units","life_stage_manip","life_stage_tested","experiment_design_notes","treatment_1_type","treatment_1_group","treatment_1_group_units","treatment_1_group_error","treatment_1_group_error_units","treatment_2_type","treatment_2_group","treatment_2_group_units","treatment_2_group_error","treatment_2_group_error_units","response_mode","equation_used","response_error","response_upper_error","response_lower_error","response_error_unit","latitude","longitude","lat_long_units","lat_long_method","collection_site","habitat","habitat_source","land_or_sea","abs_latitude","notes_while_extracting","data_source","fig_file_name","extraction_method","data_type","animal_maintenance_notes","field_or_lab"
"3846",441,"SP92","2_0076","marine",NA,NA,NA,NA,15,5,0.01334,"m/s","acute-change","individual","burst-swimming-speed","2_0076_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"total N collected was 96",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,"C","juvenile","juvenile","Burst swimming speed was assessed to gain a whole- organism measure of performance capacity at all test temperatures (see detailed methods in Seebacher et al. 2014). Fish were placed in an 8 cm 9 10 cm testing aquarium with a fixed 10-cm measuring tape placed in the field of view for calibration. A high-speed camera (Pana- sonic Lumix DMC-TZ40) was set up directly above the middle of the testing aquarium and recorded the image. Burst swimming responses were promoted by tapping next to the fish’s tail using a thin metal rod when fish were stationary. A minimum of three burst responses was recorded for each fish, and the maximum instantaneous speed for each escape response was determined and extracted from videos using the program KINOVAÓ (ex- perimental version 0.8.25-x64). Only swimming responses where the fish exhibited a C-start escape response (pow- erful escape response where fish bends body into C shape to flick tail for rapid burst movement) were analysed. We digitised the point between the eyes of each fish to ensure consistent tracking. Maximum instantaneous speeds for individual fish were averaged at each acute test temperature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4438,151.9151,"deg","reported","Heron Island, Southern Great Barrier Reef","intertidal","source","oceanic",23.4438,"extracted logged data and transformed it so its not logged in this table--raw extracted logged data is in study folder on drive. Also didn't put anything for cohort / inv id because all of the fish were tested at each experimental temperature for both swimming speed and metabolism - but im unsure which datapoints are which fish ","figure","fig4","source","published",NA,"lab"
"3847",441,"SP92","2_0076","marine",NA,NA,NA,NA,15,5,0.01384,"m/s","acute-change","individual","burst-swimming-speed","2_0076_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"total N collected was 96",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,"C","juvenile","juvenile","Burst swimming speed was assessed to gain a whole- organism measure of performance capacity at all test temperatures (see detailed methods in Seebacher et al. 2014). Fish were placed in an 8 cm 9 10 cm testing aquarium with a fixed 10-cm measuring tape placed in the field of view for calibration. A high-speed camera (Pana- sonic Lumix DMC-TZ40) was set up directly above the middle of the testing aquarium and recorded the image. Burst swimming responses were promoted by tapping next to the fish’s tail using a thin metal rod when fish were stationary. A minimum of three burst responses was recorded for each fish, and the maximum instantaneous speed for each escape response was determined and extracted from videos using the program KINOVAÓ (ex- perimental version 0.8.25-x64). Only swimming responses where the fish exhibited a C-start escape response (pow- erful escape response where fish bends body into C shape to flick tail for rapid burst movement) were analysed. We digitised the point between the eyes of each fish to ensure consistent tracking. Maximum instantaneous speeds for individual fish were averaged at each acute test temperature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4438,151.9151,"deg","reported","Heron Island, Southern Great Barrier Reef","intertidal","source","oceanic",23.4438,"extracted logged data and transformed it so its not logged in this table--raw extracted logged data is in study folder on drive. Also didn't put anything for cohort / inv id because all of the fish were tested at each experimental temperature for both swimming speed and metabolism - but im unsure which datapoints are which fish ","figure","fig4","source","published",NA,"lab"
"3848",441,"SP92","2_0076","marine",NA,NA,NA,NA,15,5,0.01429,"m/s","acute-change","individual","burst-swimming-speed","2_0076_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"total N collected was 96",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,"C","juvenile","juvenile","Burst swimming speed was assessed to gain a whole- organism measure of performance capacity at all test temperatures (see detailed methods in Seebacher et al. 2014). Fish were placed in an 8 cm 9 10 cm testing aquarium with a fixed 10-cm measuring tape placed in the field of view for calibration. A high-speed camera (Pana- sonic Lumix DMC-TZ40) was set up directly above the middle of the testing aquarium and recorded the image. Burst swimming responses were promoted by tapping next to the fish’s tail using a thin metal rod when fish were stationary. A minimum of three burst responses was recorded for each fish, and the maximum instantaneous speed for each escape response was determined and extracted from videos using the program KINOVAÓ (ex- perimental version 0.8.25-x64). Only swimming responses where the fish exhibited a C-start escape response (pow- erful escape response where fish bends body into C shape to flick tail for rapid burst movement) were analysed. We digitised the point between the eyes of each fish to ensure consistent tracking. Maximum instantaneous speeds for individual fish were averaged at each acute test temperature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4438,151.9151,"deg","reported","Heron Island, Southern Great Barrier Reef","intertidal","source","oceanic",23.4438,"extracted logged data and transformed it so its not logged in this table--raw extracted logged data is in study folder on drive. Also didn't put anything for cohort / inv id because all of the fish were tested at each experimental temperature for both swimming speed and metabolism - but im unsure which datapoints are which fish ","figure","fig4","source","published",NA,"lab"
"3849",441,"SP92","2_0076","marine",NA,NA,NA,NA,15,5,0.01476,"m/s","acute-change","individual","burst-swimming-speed","2_0076_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"total N collected was 96",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,"C","juvenile","juvenile","Burst swimming speed was assessed to gain a whole- organism measure of performance capacity at all test temperatures (see detailed methods in Seebacher et al. 2014). Fish were placed in an 8 cm 9 10 cm testing aquarium with a fixed 10-cm measuring tape placed in the field of view for calibration. A high-speed camera (Pana- sonic Lumix DMC-TZ40) was set up directly above the middle of the testing aquarium and recorded the image. Burst swimming responses were promoted by tapping next to the fish’s tail using a thin metal rod when fish were stationary. A minimum of three burst responses was recorded for each fish, and the maximum instantaneous speed for each escape response was determined and extracted from videos using the program KINOVAÓ (ex- perimental version 0.8.25-x64). Only swimming responses where the fish exhibited a C-start escape response (pow- erful escape response where fish bends body into C shape to flick tail for rapid burst movement) were analysed. We digitised the point between the eyes of each fish to ensure consistent tracking. Maximum instantaneous speeds for individual fish were averaged at each acute test temperature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4438,151.9151,"deg","reported","Heron Island, Southern Great Barrier Reef","intertidal","source","oceanic",23.4438,"extracted logged data and transformed it so its not logged in this table--raw extracted logged data is in study folder on drive. Also didn't put anything for cohort / inv id because all of the fish were tested at each experimental temperature for both swimming speed and metabolism - but im unsure which datapoints are which fish ","figure","fig4","source","published",NA,"lab"
"3850",441,"SP92","2_0076","marine",NA,NA,NA,NA,15,5,0.015,"m/s","acute-change","individual","burst-swimming-speed","2_0076_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"total N collected was 96",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,"C","juvenile","juvenile","Burst swimming speed was assessed to gain a whole- organism measure of performance capacity at all test temperatures (see detailed methods in Seebacher et al. 2014). Fish were placed in an 8 cm 9 10 cm testing aquarium with a fixed 10-cm measuring tape placed in the field of view for calibration. A high-speed camera (Pana- sonic Lumix DMC-TZ40) was set up directly above the middle of the testing aquarium and recorded the image. Burst swimming responses were promoted by tapping next to the fish’s tail using a thin metal rod when fish were stationary. A minimum of three burst responses was recorded for each fish, and the maximum instantaneous speed for each escape response was determined and extracted from videos using the program KINOVAÓ (ex- perimental version 0.8.25-x64). Only swimming responses where the fish exhibited a C-start escape response (pow- erful escape response where fish bends body into C shape to flick tail for rapid burst movement) were analysed. We digitised the point between the eyes of each fish to ensure consistent tracking. Maximum instantaneous speeds for individual fish were averaged at each acute test temperature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4438,151.9151,"deg","reported","Heron Island, Southern Great Barrier Reef","intertidal","source","oceanic",23.4438,"extracted logged data and transformed it so its not logged in this table--raw extracted logged data is in study folder on drive. Also didn't put anything for cohort / inv id because all of the fish were tested at each experimental temperature for both swimming speed and metabolism - but im unsure which datapoints are which fish ","figure","fig4","source","published",NA,"lab"
"3851",441,"SP92","2_0076","marine",NA,NA,NA,NA,15,5,0.01542,"m/s","acute-change","individual","burst-swimming-speed","2_0076_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"total N collected was 96",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,"C","juvenile","juvenile","Burst swimming speed was assessed to gain a whole- organism measure of performance capacity at all test temperatures (see detailed methods in Seebacher et al. 2014). Fish were placed in an 8 cm 9 10 cm testing aquarium with a fixed 10-cm measuring tape placed in the field of view for calibration. A high-speed camera (Pana- sonic Lumix DMC-TZ40) was set up directly above the middle of the testing aquarium and recorded the image. Burst swimming responses were promoted by tapping next to the fish’s tail using a thin metal rod when fish were stationary. A minimum of three burst responses was recorded for each fish, and the maximum instantaneous speed for each escape response was determined and extracted from videos using the program KINOVAÓ (ex- perimental version 0.8.25-x64). Only swimming responses where the fish exhibited a C-start escape response (pow- erful escape response where fish bends body into C shape to flick tail for rapid burst movement) were analysed. We digitised the point between the eyes of each fish to ensure consistent tracking. Maximum instantaneous speeds for individual fish were averaged at each acute test temperature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4438,151.9151,"deg","reported","Heron Island, Southern Great Barrier Reef","intertidal","source","oceanic",23.4438,"extracted logged data and transformed it so its not logged in this table--raw extracted logged data is in study folder on drive. Also didn't put anything for cohort / inv id because all of the fish were tested at each experimental temperature for both swimming speed and metabolism - but im unsure which datapoints are which fish ","figure","fig4","source","published",NA,"lab"
"3852",441,"SP92","2_0076","marine",NA,NA,NA,NA,15,5,0.01581,"m/s","acute-change","individual","burst-swimming-speed","2_0076_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"total N collected was 96",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,"C","juvenile","juvenile","Burst swimming speed was assessed to gain a whole- organism measure of performance capacity at all test temperatures (see detailed methods in Seebacher et al. 2014). Fish were placed in an 8 cm 9 10 cm testing aquarium with a fixed 10-cm measuring tape placed in the field of view for calibration. A high-speed camera (Pana- sonic Lumix DMC-TZ40) was set up directly above the middle of the testing aquarium and recorded the image. Burst swimming responses were promoted by tapping next to the fish’s tail using a thin metal rod when fish were stationary. A minimum of three burst responses was recorded for each fish, and the maximum instantaneous speed for each escape response was determined and extracted from videos using the program KINOVAÓ (ex- perimental version 0.8.25-x64). Only swimming responses where the fish exhibited a C-start escape response (pow- erful escape response where fish bends body into C shape to flick tail for rapid burst movement) were analysed. We digitised the point between the eyes of each fish to ensure consistent tracking. Maximum instantaneous speeds for individual fish were averaged at each acute test temperature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4438,151.9151,"deg","reported","Heron Island, Southern Great Barrier Reef","intertidal","source","oceanic",23.4438,"extracted logged data and transformed it so its not logged in this table--raw extracted logged data is in study folder on drive. Also didn't put anything for cohort / inv id because all of the fish were tested at each experimental temperature for both swimming speed and metabolism - but im unsure which datapoints are which fish ","figure","fig4","source","published",NA,"lab"
"3853",441,"SP92","2_0076","marine",NA,NA,NA,NA,15,5,0.01626,"m/s","acute-change","individual","burst-swimming-speed","2_0076_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"total N collected was 96",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,"C","juvenile","juvenile","Burst swimming speed was assessed to gain a whole- organism measure of performance capacity at all test temperatures (see detailed methods in Seebacher et al. 2014). Fish were placed in an 8 cm 9 10 cm testing aquarium with a fixed 10-cm measuring tape placed in the field of view for calibration. A high-speed camera (Pana- sonic Lumix DMC-TZ40) was set up directly above the middle of the testing aquarium and recorded the image. Burst swimming responses were promoted by tapping next to the fish’s tail using a thin metal rod when fish were stationary. A minimum of three burst responses was recorded for each fish, and the maximum instantaneous speed for each escape response was determined and extracted from videos using the program KINOVAÓ (ex- perimental version 0.8.25-x64). Only swimming responses where the fish exhibited a C-start escape response (pow- erful escape response where fish bends body into C shape to flick tail for rapid burst movement) were analysed. We digitised the point between the eyes of each fish to ensure consistent tracking. Maximum instantaneous speeds for individual fish were averaged at each acute test temperature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4438,151.9151,"deg","reported","Heron Island, Southern Great Barrier Reef","intertidal","source","oceanic",23.4438,"extracted logged data and transformed it so its not logged in this table--raw extracted logged data is in study folder on drive. Also didn't put anything for cohort / inv id because all of the fish were tested at each experimental temperature for both swimming speed and metabolism - but im unsure which datapoints are which fish ","figure","fig4","source","published",NA,"lab"
"3854",441,"SP92","2_0076","marine",NA,NA,NA,NA,15,5,0.01714,"m/s","acute-change","individual","burst-swimming-speed","2_0076_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"total N collected was 96",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,"C","juvenile","juvenile","Burst swimming speed was assessed to gain a whole- organism measure of performance capacity at all test temperatures (see detailed methods in Seebacher et al. 2014). Fish were placed in an 8 cm 9 10 cm testing aquarium with a fixed 10-cm measuring tape placed in the field of view for calibration. A high-speed camera (Pana- sonic Lumix DMC-TZ40) was set up directly above the middle of the testing aquarium and recorded the image. Burst swimming responses were promoted by tapping next to the fish’s tail using a thin metal rod when fish were stationary. A minimum of three burst responses was recorded for each fish, and the maximum instantaneous speed for each escape response was determined and extracted from videos using the program KINOVAÓ (ex- perimental version 0.8.25-x64). Only swimming responses where the fish exhibited a C-start escape response (pow- erful escape response where fish bends body into C shape to flick tail for rapid burst movement) were analysed. We digitised the point between the eyes of each fish to ensure consistent tracking. Maximum instantaneous speeds for individual fish were averaged at each acute test temperature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4438,151.9151,"deg","reported","Heron Island, Southern Great Barrier Reef","intertidal","source","oceanic",23.4438,"extracted logged data and transformed it so its not logged in this table--raw extracted logged data is in study folder on drive. Also didn't put anything for cohort / inv id because all of the fish were tested at each experimental temperature for both swimming speed and metabolism - but im unsure which datapoints are which fish ","figure","fig4","source","published",NA,"lab"
"3855",441,"SP92","2_0076","marine",NA,NA,NA,NA,15,5,0.01698,"m/s","acute-change","individual","burst-swimming-speed","2_0076_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"total N collected was 96",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,"C","juvenile","juvenile","Burst swimming speed was assessed to gain a whole- organism measure of performance capacity at all test temperatures (see detailed methods in Seebacher et al. 2014). Fish were placed in an 8 cm 9 10 cm testing aquarium with a fixed 10-cm measuring tape placed in the field of view for calibration. A high-speed camera (Pana- sonic Lumix DMC-TZ40) was set up directly above the middle of the testing aquarium and recorded the image. Burst swimming responses were promoted by tapping next to the fish’s tail using a thin metal rod when fish were stationary. A minimum of three burst responses was recorded for each fish, and the maximum instantaneous speed for each escape response was determined and extracted from videos using the program KINOVAÓ (ex- perimental version 0.8.25-x64). Only swimming responses where the fish exhibited a C-start escape response (pow- erful escape response where fish bends body into C shape to flick tail for rapid burst movement) were analysed. We digitised the point between the eyes of each fish to ensure consistent tracking. Maximum instantaneous speeds for individual fish were averaged at each acute test temperature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4438,151.9151,"deg","reported","Heron Island, Southern Great Barrier Reef","intertidal","source","oceanic",23.4438,"extracted logged data and transformed it so its not logged in this table--raw extracted logged data is in study folder on drive. Also didn't put anything for cohort / inv id because all of the fish were tested at each experimental temperature for both swimming speed and metabolism - but im unsure which datapoints are which fish ","figure","fig4","source","published",NA,"lab"
"3856",441,"SP92","2_0076","marine",NA,NA,NA,NA,15,5,0.0177,"m/s","acute-change","individual","burst-swimming-speed","2_0076_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"total N collected was 96",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,"C","juvenile","juvenile","Burst swimming speed was assessed to gain a whole- organism measure of performance capacity at all test temperatures (see detailed methods in Seebacher et al. 2014). Fish were placed in an 8 cm 9 10 cm testing aquarium with a fixed 10-cm measuring tape placed in the field of view for calibration. A high-speed camera (Pana- sonic Lumix DMC-TZ40) was set up directly above the middle of the testing aquarium and recorded the image. Burst swimming responses were promoted by tapping next to the fish’s tail using a thin metal rod when fish were stationary. A minimum of three burst responses was recorded for each fish, and the maximum instantaneous speed for each escape response was determined and extracted from videos using the program KINOVAÓ (ex- perimental version 0.8.25-x64). Only swimming responses where the fish exhibited a C-start escape response (pow- erful escape response where fish bends body into C shape to flick tail for rapid burst movement) were analysed. We digitised the point between the eyes of each fish to ensure consistent tracking. Maximum instantaneous speeds for individual fish were averaged at each acute test temperature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4438,151.9151,"deg","reported","Heron Island, Southern Great Barrier Reef","intertidal","source","oceanic",23.4438,"extracted logged data and transformed it so its not logged in this table--raw extracted logged data is in study folder on drive. Also didn't put anything for cohort / inv id because all of the fish were tested at each experimental temperature for both swimming speed and metabolism - but im unsure which datapoints are which fish ","figure","fig4","source","published",NA,"lab"
"3857",441,"SP92","2_0076","marine",NA,NA,NA,NA,15,5,0.01811,"m/s","acute-change","individual","burst-swimming-speed","2_0076_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"total N collected was 96",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,"C","juvenile","juvenile","Burst swimming speed was assessed to gain a whole- organism measure of performance capacity at all test temperatures (see detailed methods in Seebacher et al. 2014). Fish were placed in an 8 cm 9 10 cm testing aquarium with a fixed 10-cm measuring tape placed in the field of view for calibration. A high-speed camera (Pana- sonic Lumix DMC-TZ40) was set up directly above the middle of the testing aquarium and recorded the image. Burst swimming responses were promoted by tapping next to the fish’s tail using a thin metal rod when fish were stationary. A minimum of three burst responses was recorded for each fish, and the maximum instantaneous speed for each escape response was determined and extracted from videos using the program KINOVAÓ (ex- perimental version 0.8.25-x64). Only swimming responses where the fish exhibited a C-start escape response (pow- erful escape response where fish bends body into C shape to flick tail for rapid burst movement) were analysed. We digitised the point between the eyes of each fish to ensure consistent tracking. Maximum instantaneous speeds for individual fish were averaged at each acute test temperature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4438,151.9151,"deg","reported","Heron Island, Southern Great Barrier Reef","intertidal","source","oceanic",23.4438,"extracted logged data and transformed it so its not logged in this table--raw extracted logged data is in study folder on drive. Also didn't put anything for cohort / inv id because all of the fish were tested at each experimental temperature for both swimming speed and metabolism - but im unsure which datapoints are which fish ","figure","fig4","source","published",NA,"lab"
"3858",441,"SP92","2_0076","marine",NA,NA,NA,NA,15,5,0.01879,"m/s","acute-change","individual","burst-swimming-speed","2_0076_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"total N collected was 96",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,"C","juvenile","juvenile","Burst swimming speed was assessed to gain a whole- organism measure of performance capacity at all test temperatures (see detailed methods in Seebacher et al. 2014). Fish were placed in an 8 cm 9 10 cm testing aquarium with a fixed 10-cm measuring tape placed in the field of view for calibration. A high-speed camera (Pana- sonic Lumix DMC-TZ40) was set up directly above the middle of the testing aquarium and recorded the image. Burst swimming responses were promoted by tapping next to the fish’s tail using a thin metal rod when fish were stationary. A minimum of three burst responses was recorded for each fish, and the maximum instantaneous speed for each escape response was determined and extracted from videos using the program KINOVAÓ (ex- perimental version 0.8.25-x64). Only swimming responses where the fish exhibited a C-start escape response (pow- erful escape response where fish bends body into C shape to flick tail for rapid burst movement) were analysed. We digitised the point between the eyes of each fish to ensure consistent tracking. Maximum instantaneous speeds for individual fish were averaged at each acute test temperature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4438,151.9151,"deg","reported","Heron Island, Southern Great Barrier Reef","intertidal","source","oceanic",23.4438,"extracted logged data and transformed it so its not logged in this table--raw extracted logged data is in study folder on drive. Also didn't put anything for cohort / inv id because all of the fish were tested at each experimental temperature for both swimming speed and metabolism - but im unsure which datapoints are which fish ","figure","fig4","source","published",NA,"lab"
"3859",441,"SP92","2_0076","marine",NA,NA,NA,NA,15,5,0.01941,"m/s","acute-change","individual","burst-swimming-speed","2_0076_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"total N collected was 96",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,"C","juvenile","juvenile","Burst swimming speed was assessed to gain a whole- organism measure of performance capacity at all test temperatures (see detailed methods in Seebacher et al. 2014). Fish were placed in an 8 cm 9 10 cm testing aquarium with a fixed 10-cm measuring tape placed in the field of view for calibration. A high-speed camera (Pana- sonic Lumix DMC-TZ40) was set up directly above the middle of the testing aquarium and recorded the image. Burst swimming responses were promoted by tapping next to the fish’s tail using a thin metal rod when fish were stationary. A minimum of three burst responses was recorded for each fish, and the maximum instantaneous speed for each escape response was determined and extracted from videos using the program KINOVAÓ (ex- perimental version 0.8.25-x64). Only swimming responses where the fish exhibited a C-start escape response (pow- erful escape response where fish bends body into C shape to flick tail for rapid burst movement) were analysed. We digitised the point between the eyes of each fish to ensure consistent tracking. Maximum instantaneous speeds for individual fish were averaged at each acute test temperature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4438,151.9151,"deg","reported","Heron Island, Southern Great Barrier Reef","intertidal","source","oceanic",23.4438,"extracted logged data and transformed it so its not logged in this table--raw extracted logged data is in study folder on drive. Also didn't put anything for cohort / inv id because all of the fish were tested at each experimental temperature for both swimming speed and metabolism - but im unsure which datapoints are which fish ","figure","fig4","source","published",NA,"lab"
"3860",441,"SP92","2_0076","marine",NA,NA,NA,NA,15,5,0.01982,"m/s","acute-change","individual","burst-swimming-speed","2_0076_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"total N collected was 96",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,"C","juvenile","juvenile","Burst swimming speed was assessed to gain a whole- organism measure of performance capacity at all test temperatures (see detailed methods in Seebacher et al. 2014). Fish were placed in an 8 cm 9 10 cm testing aquarium with a fixed 10-cm measuring tape placed in the field of view for calibration. A high-speed camera (Pana- sonic Lumix DMC-TZ40) was set up directly above the middle of the testing aquarium and recorded the image. Burst swimming responses were promoted by tapping next to the fish’s tail using a thin metal rod when fish were stationary. A minimum of three burst responses was recorded for each fish, and the maximum instantaneous speed for each escape response was determined and extracted from videos using the program KINOVAÓ (ex- perimental version 0.8.25-x64). Only swimming responses where the fish exhibited a C-start escape response (pow- erful escape response where fish bends body into C shape to flick tail for rapid burst movement) were analysed. We digitised the point between the eyes of each fish to ensure consistent tracking. Maximum instantaneous speeds for individual fish were averaged at each acute test temperature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.4438,151.9151,"deg","reported","Heron Island, Southern Great Barrier Reef","intertidal","source","oceanic",23.4438,"extracted logged data and transformed it so its not logged in this table--raw extracted logged data is in study folder on drive. Also didn't put anything for cohort / inv id because all of the fish were tested at each experimental temperature for both swimming speed and metabolism - but im unsure which datapoints are which fish ","figure","fig4","source","published",NA,"lab"
